省份,城市,城市代码,市辖区县,市辖区县代码,城镇,城镇代码
河北省,衡水市,131100000000,深州市,131182000000,北溪村镇,131182111000
河北省,衡水市,131100000000,深州市,131182000000,大冯营镇,131182112000
河北省,衡水市,131100000000,深州市,131182000000,穆村镇,131182113000
河北省,衡水市,131100000000,深州市,131182000000,兵曹乡,131182200000
河北省,衡水市,131100000000,深州市,131182000000,东安庄乡,131182202000
河北省,衡水市,131100000000,深州市,131182000000,乔屯乡,131182206000
河北省,衡水市,131100000000,深州市,131182000000,深州监狱,131182400000
河北省,衡水市,131100000000,深州市,131182000000,城市新区,131182401000
河北省,衡水市,131100000000,深州市,131182000000,经济开发区,131182403000
河北省,衡水市,131100000000,衡水滨湖新区,131172000000,魏家屯镇,131172101000
河北省,衡水市,131100000000,衡水滨湖新区,131172000000,彭杜村乡,131172203000
河北省,衡水市,131100000000,衡水滨湖新区,131172000000,滨湖新区教育园区,131172401000
河北省,衡水市,131100000000,河北衡水高新技术产业开发区,131171000000,大麻森乡,131171201000
河北省,衡水市,131100000000,河北衡水高新技术产业开发区,131171000000,高新技术产业开发区,131171400000
河北省,衡水市,131100000000,河北衡水高新技术产业开发区,131171000000,新型功能材料产业园,131171401000
河北省,衡水市,131100000000,河北衡水高新技术产业开发区,131171000000,苏正办事处,131171402000
河北省,衡水市,131100000000,阜城县,131128000000,阜城镇,131128100000
河北省,衡水市,131100000000,阜城县,131128000000,古城镇,131128101000
河北省,衡水市,131100000000,阜城县,131128000000,码头镇,131128102000
河北省,衡水市,131100000000,阜城县,131128000000,霞口镇,131128103000
河北省,衡水市,131100000000,阜城县,131128000000,崔家庙镇,131128104000
河北省,衡水市,131100000000,阜城县,131128000000,漫河镇,131128105000
河北省,衡水市,131100000000,阜城县,131128000000,建桥乡,131128201000
河北省,衡水市,131100000000,阜城县,131128000000,蒋坊乡,131128202000
河北省,衡水市,131100000000,阜城县,131128000000,大白乡,131128203000
河北省,衡水市,131100000000,阜城县,131128000000,王集乡,131128204000
河北省,衡水市,131100000000,景县,131127000000,景州镇,131127100000
河北省,衡水市,131100000000,景县,131127000000,龙华镇,131127101000
河北省,衡水市,131100000000,景县,131127000000,广川镇,131127102000
河北省,衡水市,131100000000,景县,131127000000,王瞳镇,131127103000
河北省,衡水市,131100000000,景县,131127000000,洚河流镇,131127104000
河北省,衡水市,131100000000,景县,131127000000,安陵镇,131127105000
河北省,衡水市,131100000000,景县,131127000000,杜桥镇,131127106000
河北省,衡水市,131100000000,景县,131127000000,王谦寺镇,131127107000
河北省,衡水市,131100000000,景县,131127000000,北留智镇,131127108000
河北省,衡水市,131100000000,景县,131127000000,留智庙镇,131127109000
河北省,衡水市,131100000000,景县,131127000000,梁集镇,131127110000
河北省,衡水市,131100000000,景县,131127000000,温城镇,131127111000
河北省,衡水市,131100000000,景县,131127000000,青兰镇,131127112000
河北省,衡水市,131100000000,景县,131127000000,刘集乡,131127200000
河北省,衡水市,131100000000,景县,131127000000,连镇乡,131127201000
河北省,衡水市,131100000000,景县,131127000000,后留名府乡,131127204000
河北省,衡水市,131100000000,故城县,131126000000,郑口镇,131126100000
河北省,衡水市,131100000000,故城县,131126000000,夏庄镇,131126101000
河北省,衡水市,131100000000,故城县,131126000000,青罕镇,131126102000
河北省,衡水市,131100000000,故城县,131126000000,故城镇,131126103000
河北省,衡水市,131100000000,故城县,131126000000,武官寨镇,131126104000
河北省,衡水市,131100000000,故城县,131126000000,饶阳店镇,131126105000
河北省,衡水市,131100000000,故城县,131126000000,军屯镇,131126106000
河北省,衡水市,131100000000,故城县,131126000000,建国镇,131126107000
河北省,衡水市,131100000000,故城县,131126000000,西半屯镇,131126108000
河北省,衡水市,131100000000,故城县,131126000000,房庄镇,131126109000
河北省,衡水市,131100000000,故城县,131126000000,三朗镇,131126110000
河北省,衡水市,131100000000,故城县,131126000000,辛庄乡,131126200000
河北省,衡水市,131100000000,故城县,131126000000,里老乡,131126201000
河北省,衡水市,131100000000,安平县,131125000000,安平镇,131125100000
河北省,衡水市,131100000000,安平县,131125000000,马店镇,131125101000
河北省,衡水市,131100000000,安平县,131125000000,南王庄镇,131125102000
河北省,衡水市,131100000000,安平县,131125000000,大子文镇,131125103000
河北省,衡水市,131100000000,安平县,131125000000,东黄城镇,131125104000
河北省,衡水市,131100000000,安平县,131125000000,大何庄乡,131125200000
河北省,衡水市,131100000000,安平县,131125000000,程油子乡,131125201000
河北省,衡水市,131100000000,安平县,131125000000,西两洼乡,131125202000
河北省,衡水市,131100000000,安平县,131125000000,高新技术产业开发区,131125400000
河北省,衡水市,131100000000,安平县,131125000000,社区建设办公室,131125401000
河北省,衡水市,131100000000,饶阳县,131124000000,饶阳镇,131124100000
河北省,衡水市,131100000000,饶阳县,131124000000,大尹村镇,131124101000
河北省,衡水市,131100000000,饶阳县,131124000000,五公镇,131124102000
河北省,衡水市,131100000000,饶阳县,131124000000,大官亭镇,131124103000
河北省,衡水市,131100000000,饶阳县,131124000000,王同岳镇,131124104000
河北省,衡水市,131100000000,饶阳县,131124000000,东里满镇,131124105000
河北省,衡水市,131100000000,饶阳县,131124000000,留楚镇,131124106000
河北省,衡水市,131100000000,武强县,131123000000,武强镇,131123100000
河北省,衡水市,131100000000,武强县,131123000000,街关镇,131123101000
河北省,衡水市,131100000000,武强县,131123000000,周窝镇,131123102000
河北省,衡水市,131100000000,武强县,131123000000,东孙庄镇,131123103000
河北省,衡水市,131100000000,武强县,131123000000,豆村镇,131123104000
河北省,衡水市,131100000000,武强县,131123000000,北代镇,131123105000
河北省,衡水市,131100000000,武邑县,131122000000,武邑镇,131122100000
河北省,衡水市,131100000000,武邑县,131122000000,清凉店镇,131122101000
河北省,衡水市,131100000000,武邑县,131122000000,审坡镇,131122102000
河北省,衡水市,131100000000,武邑县,131122000000,赵桥镇,131122103000
河北省,衡水市,131100000000,武邑县,131122000000,韩庄镇,131122104000
河北省,衡水市,131100000000,武邑县,131122000000,肖桥头镇,131122105000
河北省,衡水市,131100000000,武邑县,131122000000,龙店镇,131122106000
河北省,衡水市,131100000000,武邑县,131122000000,圈头乡,131122201000
河北省,衡水市,131100000000,武邑县,131122000000,大紫塔乡,131122203000
河北省,衡水市,131100000000,枣强县,131121000000,枣强镇,131121100000
河北省,衡水市,131100000000,枣强县,131121000000,恩察镇,131121101000
河北省,衡水市,131100000000,枣强县,131121000000,大营镇,131121102000
河北省,衡水市,131100000000,枣强县,131121000000,嘉会镇,131121103000
河北省,衡水市,131100000000,枣强县,131121000000,马屯镇,131121104000
河北省,衡水市,131100000000,枣强县,131121000000,肖张镇,131121105000
河北省,衡水市,131100000000,枣强县,131121000000,张秀屯镇,131121106000
河北省,衡水市,131100000000,枣强县,131121000000,新屯镇,131121107000
河北省,衡水市,131100000000,枣强县,131121000000,唐林镇,131121108000
河北省,衡水市,131100000000,枣强县,131121000000,王均乡,131121202000
河北省,衡水市,131100000000,枣强县,131121000000,王常乡,131121204000
河北省,衡水市,131100000000,冀州区,131103000000,冀州镇,131103100000
河北省,衡水市,131100000000,冀州区,131103000000,官道李镇,131103102000
河北省,衡水市,131100000000,冀州区,131103000000,南午村镇,131103103000
河北省,衡水市,131100000000,冀州区,131103000000,周村镇,131103104000
河北省,衡水市,131100000000,冀州区,131103000000,码头李镇,131103105000
河北省,衡水市,131100000000,冀州区,131103000000,西王镇,131103106000
河北省,衡水市,131100000000,冀州区,131103000000,门家庄乡,131103200000
河北省,衡水市,131100000000,冀州区,131103000000,徐家庄乡,131103201000
河北省,衡水市,131100000000,冀州区,131103000000,北漳淮乡,131103202000
河北省,衡水市,131100000000,冀州区,131103000000,小寨乡,131103203000
河北省,衡水市,131100000000,冀州区,131103000000,社区建设办公室,131103400000
河北省,衡水市,131100000000,冀州区,131103000000,河北冀州高新技术产业开发区,131103401000
河北省,衡水市,131100000000,桃城区,131102000000,河西街道,131102001000
河北省,衡水市,131100000000,桃城区,131102000000,河东街道,131102002000
河北省,衡水市,131100000000,桃城区,131102000000,路北街道,131102003000
河北省,衡水市,131100000000,桃城区,131102000000,中华大街街道,131102004000
河北省,衡水市,131100000000,桃城区,131102000000,郑家河沿镇,131102100000
河北省,衡水市,131100000000,桃城区,131102000000,赵家圈镇,131102101000
河北省,衡水市,131100000000,桃城区,131102000000,邓庄镇,131102102000
河北省,衡水市,131100000000,桃城区,131102000000,何家庄乡,131102200000
贵州省,遵义市,520300000000,绥阳县,520323000000,洋川街道,520323001000
贵州省,遵义市,520300000000,绥阳县,520323000000,郑场镇,520323101000
贵州省,遵义市,520300000000,绥阳县,520323000000,旺草镇,520323102000
贵州省,遵义市,520300000000,绥阳县,520323000000,蒲场镇,520323103000
贵州省,遵义市,520300000000,绥阳县,520323000000,风华镇,520323104000
贵州省,遵义市,520300000000,绥阳县,520323000000,茅垭镇,520323105000
贵州省,遵义市,520300000000,绥阳县,520323000000,枧坝镇,520323106000
贵州省,遵义市,520300000000,绥阳县,520323000000,宽阔镇,520323107000
贵州省,遵义市,520300000000,绥阳县,520323000000,黄杨镇,520323108000
贵州省,遵义市,520300000000,绥阳县,520323000000,青杠塘镇,520323109000
贵州省,遵义市,520300000000,绥阳县,520323000000,太白镇,520323110000
贵州省,遵义市,520300000000,绥阳县,520323000000,温泉镇,520323111000
贵州省,遵义市,520300000000,绥阳县,520323000000,坪乐镇,520323112000
贵州省,遵义市,520300000000,绥阳县,520323000000,大路槽乡,520323200000
贵州省,遵义市,520300000000,绥阳县,520323000000,小关乡,520323201000
贵州省,遵义市,520300000000,桐梓县,520322000000,海校街道,520322001000
贵州省,遵义市,520300000000,桐梓县,520322000000,娄山关街道,520322002000
贵州省,遵义市,520300000000,桐梓县,520322000000,楚米镇,520322101000
贵州省,遵义市,520300000000,桐梓县,520322000000,新站镇,520322102000
贵州省,遵义市,520300000000,桐梓县,520322000000,松坎镇,520322103000
贵州省,遵义市,520300000000,桐梓县,520322000000,高桥镇,520322104000
贵州省,遵义市,520300000000,桐梓县,520322000000,水坝塘镇,520322105000
贵州省,遵义市,520300000000,桐梓县,520322000000,官仓镇,520322106000
贵州省,遵义市,520300000000,桐梓县,520322000000,花秋镇,520322107000
贵州省,遵义市,520300000000,桐梓县,520322000000,羊磴镇,520322108000
贵州省,遵义市,520300000000,桐梓县,520322000000,九坝镇,520322109000
贵州省,遵义市,520300000000,桐梓县,520322000000,大河镇,520322110000
贵州省,遵义市,520300000000,桐梓县,520322000000,夜郎镇,520322111000
贵州省,遵义市,520300000000,桐梓县,520322000000,木瓜镇,520322112000
贵州省,遵义市,520300000000,桐梓县,520322000000,坡渡镇,520322113000
贵州省,遵义市,520300000000,桐梓县,520322000000,燎原镇,520322114000
贵州省,遵义市,520300000000,桐梓县,520322000000,狮溪镇,520322115000
贵州省,遵义市,520300000000,桐梓县,520322000000,茅石镇,520322116000
贵州省,遵义市,520300000000,桐梓县,520322000000,尧龙山镇,520322117000
贵州省,遵义市,520300000000,桐梓县,520322000000,风水镇,520322118000
贵州省,遵义市,520300000000,桐梓县,520322000000,容光镇,520322119000
贵州省,遵义市,520300000000,桐梓县,520322000000,芭蕉镇,520322120000
贵州省,遵义市,520300000000,桐梓县,520322000000,小水乡,520322203000
贵州省,遵义市,520300000000,桐梓县,520322000000,黄莲乡,520322205000
贵州省,遵义市,520300000000,桐梓县,520322000000,马鬃苗族乡,520322207000
贵州省,遵义市,520300000000,播州区,520304000000,南白街道,520304001000
贵州省,遵义市,520300000000,播州区,520304000000,播南街道,520304002000
贵州省,遵义市,520300000000,播州区,520304000000,影山湖街道,520304003000
贵州省,遵义市,520300000000,播州区,520304000000,桂花桥街道,520304004000
贵州省,遵义市,520300000000,播州区,520304000000,龙坑街道,520304005000
贵州省,遵义市,520300000000,播州区,520304000000,三岔镇,520304102000
贵州省,遵义市,520300000000,播州区,520304000000,苟江镇,520304103000
贵州省,遵义市,520300000000,播州区,520304000000,三合镇,520304104000
贵州省,遵义市,520300000000,播州区,520304000000,乌江镇,520304105000
贵州省,遵义市,520300000000,播州区,520304000000,龙坪镇,520304106000
贵州省,遵义市,520300000000,播州区,520304000000,团溪镇,520304107000
贵州省,遵义市,520300000000,播州区,520304000000,铁厂镇,520304108000
贵州省,遵义市,520300000000,播州区,520304000000,西坪镇,520304109000
贵州省,遵义市,520300000000,播州区,520304000000,尚嵇镇,520304110000
贵州省,遵义市,520300000000,播州区,520304000000,茅栗镇,520304111000
贵州省,遵义市,520300000000,播州区,520304000000,新民镇,520304112000
贵州省,遵义市,520300000000,播州区,520304000000,鸭溪镇,520304113000
贵州省,遵义市,520300000000,播州区,520304000000,石板镇,520304114000
贵州省,遵义市,520300000000,播州区,520304000000,乐山镇,520304115000
贵州省,遵义市,520300000000,播州区,520304000000,枫香镇,520304116000
贵州省,遵义市,520300000000,播州区,520304000000,泮水镇,520304117000
贵州省,遵义市,520300000000,播州区,520304000000,马蹄镇,520304118000
贵州省,遵义市,520300000000,播州区,520304000000,平正仡佬族乡,520304200000
贵州省,遵义市,520300000000,播州区,520304000000,洪关苗族乡,520304201000
贵州省,遵义市,520300000000,汇川区,520303000000,上海路街道,520303001000
贵州省,遵义市,520300000000,汇川区,520303000000,洗马路街道,520303002000
贵州省,遵义市,520300000000,汇川区,520303000000,大连路街道,520303003000
贵州省,遵义市,520300000000,汇川区,520303000000,高桥街道,520303004000
贵州省,遵义市,520300000000,汇川区,520303000000,董公寺街道,520303005000
贵州省,遵义市,520300000000,汇川区,520303000000,高坪街道,520303006000
贵州省,遵义市,520300000000,汇川区,520303000000,团泽镇,520303102000
贵州省,遵义市,520300000000,汇川区,520303000000,板桥镇,520303104000
贵州省,遵义市,520300000000,汇川区,520303000000,泗渡镇,520303105000
贵州省,遵义市,520300000000,汇川区,520303000000,沙湾镇,520303106000
贵州省,遵义市,520300000000,汇川区,520303000000,山盆镇,520303107000
贵州省,遵义市,520300000000,汇川区,520303000000,芝麻镇,520303108000
贵州省,遵义市,520300000000,汇川区,520303000000,松林镇,520303109000
贵州省,遵义市,520300000000,汇川区,520303000000,毛石镇,520303110000
贵州省,遵义市,520300000000,红花岗区,520302000000,老城街道,520302001000
贵州省,遵义市,520300000000,红花岗区,520302000000,万里路街道,520302002000
贵州省,遵义市,520300000000,红花岗区,520302000000,中华路街道,520302003000
贵州省,遵义市,520300000000,红花岗区,520302000000,迎红街道,520302004000
贵州省,遵义市,520300000000,红花岗区,520302000000,延安路街道,520302005000
贵州省,遵义市,520300000000,红花岗区,520302000000,舟水桥街道,520302006000
贵州省,遵义市,520300000000,红花岗区,520302000000,中山路街道,520302007000
贵州省,遵义市,520300000000,红花岗区,520302000000,北京路街道,520302008000
贵州省,遵义市,520300000000,红花岗区,520302000000,长征街道,520302009000
贵州省,遵义市,520300000000,红花岗区,520302000000,礼仪街道,520302010000
贵州省,遵义市,520300000000,红花岗区,520302000000,南关街道,520302011000
贵州省,遵义市,520300000000,红花岗区,520302000000,忠庄街道,520302012000
贵州省,遵义市,520300000000,红花岗区,520302000000,新蒲街道,520302013000
贵州省,遵义市,520300000000,红花岗区,520302000000,新中街道,520302014000
贵州省,遵义市,520300000000,红花岗区,520302000000,巷口镇,520302101000
贵州省,遵义市,520300000000,红花岗区,520302000000,海龙镇,520302104000
贵州省,遵义市,520300000000,红花岗区,520302000000,深溪镇,520302105000
贵州省,遵义市,520300000000,红花岗区,520302000000,金鼎山镇,520302106000
贵州省,遵义市,520300000000,红花岗区,520302000000,新舟镇,520302108000
贵州省,遵义市,520300000000,红花岗区,520302000000,虾子镇,520302109000
贵州省,遵义市,520300000000,红花岗区,520302000000,三渡镇,520302110000
贵州省,遵义市,520300000000,红花岗区,520302000000,永乐镇,520302111000
贵州省,遵义市,520300000000,红花岗区,520302000000,喇叭镇,520302112000
贵州省,安顺市,520400000000,关岭布依族苗族自治县,520424000000,顶云街道,520424002000
贵州省,安顺市,520400000000,关岭布依族苗族自治县,520424000000,关索街道,520424003000
贵州省,安顺市,520400000000,关岭布依族苗族自治县,520424000000,龙潭街道,520424004000
贵州省,安顺市,520400000000,关岭布依族苗族自治县,520424000000,百合街道,520424007000
贵州省,安顺市,520400000000,关岭布依族苗族自治县,520424000000,永宁镇,520424102000
贵州省,安顺市,520400000000,关岭布依族苗族自治县,520424000000,岗乌镇,520424103000
贵州省,安顺市,520400000000,关岭布依族苗族自治县,520424000000,上关镇,520424104000
贵州省,安顺市,520400000000,关岭布依族苗族自治县,520424000000,坡贡镇,520424105000
贵州省,安顺市,520400000000,关岭布依族苗族自治县,520424000000,白水镇,520424107000
贵州省,安顺市,520400000000,关岭布依族苗族自治县,520424000000,新铺镇,520424108000
贵州省,安顺市,520400000000,关岭布依族苗族自治县,520424000000,沙营镇,520424109000
贵州省,安顺市,520400000000,关岭布依族苗族自治县,520424000000,花江镇,520424110000
贵州省,安顺市,520400000000,关岭布依族苗族自治县,520424000000,断桥镇,520424111000
贵州省,安顺市,520400000000,关岭布依族苗族自治县,520424000000,普利乡,520424202000
贵州省,安顺市,520400000000,镇宁布依族苗族自治县,520423000000,白马湖街道,520423001000
贵州省,安顺市,520400000000,镇宁布依族苗族自治县,520423000000,环翠街道,520423002000
贵州省,安顺市,520400000000,镇宁布依族苗族自治县,520423000000,丁旗街道,520423003000
贵州省,安顺市,520400000000,镇宁布依族苗族自治县,520423000000,双龙山街道,520423004000
贵州省,安顺市,520400000000,镇宁布依族苗族自治县,520423000000,宁西街道,520423005000
贵州省,安顺市,520400000000,镇宁布依族苗族自治县,520423000000,黄果树镇,520423102000
贵州省,安顺市,520400000000,镇宁布依族苗族自治县,520423000000,马厂镇,520423105000
贵州省,安顺市,520400000000,镇宁布依族苗族自治县,520423000000,良田镇,520423107000
贵州省,安顺市,520400000000,镇宁布依族苗族自治县,520423000000,扁担山镇,520423108000
贵州省,安顺市,520400000000,镇宁布依族苗族自治县,520423000000,募役镇,520423109000
贵州省,安顺市,520400000000,镇宁布依族苗族自治县,520423000000,江龙镇,520423110000
贵州省,安顺市,520400000000,镇宁布依族苗族自治县,520423000000,本寨镇,520423111000
贵州省,安顺市,520400000000,镇宁布依族苗族自治县,520423000000,六马镇,520423112000
贵州省,安顺市,520400000000,镇宁布依族苗族自治县,520423000000,沙子乡,520423204000
贵州省,安顺市,520400000000,镇宁布依族苗族自治县,520423000000,革利乡,520423206000
贵州省,安顺市,520400000000,镇宁布依族苗族自治县,520423000000,简嘎乡,520423210000
贵州省,安顺市,520400000000,普定县,520422000000,定南街道,520422001000
贵州省,安顺市,520400000000,普定县,520422000000,穿洞街道,520422002000
贵州省,安顺市,520400000000,普定县,520422000000,黄桶街道,520422003000
贵州省,安顺市,520400000000,普定县,520422000000,玉秀街道,520422004000
贵州省,安顺市,520400000000,普定县,520422000000,马官镇,520422101000
贵州省,安顺市,520400000000,普定县,520422000000,化处镇,520422102000
贵州省,安顺市,520400000000,普定县,520422000000,马场镇,520422103000
贵州省,安顺市,520400000000,普定县,520422000000,白岩镇,520422104000
贵州省,安顺市,520400000000,普定县,520422000000,坪上镇,520422105000
贵州省,安顺市,520400000000,普定县,520422000000,鸡场坡镇,520422106000
贵州省,安顺市,520400000000,普定县,520422000000,补郎苗族乡,520422203000
贵州省,安顺市,520400000000,普定县,520422000000,猴场苗族仡佬族乡,520422204000
贵州省,安顺市,520400000000,普定县,520422000000,猫洞苗族仡佬族乡,520422205000
贵州省,安顺市,520400000000,平坝区,520403000000,安平街道,520403001000
贵州省,安顺市,520400000000,平坝区,520403000000,鼓楼街道,520403002000
贵州省,安顺市,520400000000,平坝区,520403000000,白云镇,520403101000
贵州省,安顺市,520400000000,平坝区,520403000000,高峰镇,520403102000
贵州省,安顺市,520400000000,平坝区,520403000000,天龙镇,520403103000
贵州省,安顺市,520400000000,平坝区,520403000000,夏云镇,520403104000
贵州省,安顺市,520400000000,平坝区,520403000000,马场镇,520403105000
贵州省,安顺市,520400000000,平坝区,520403000000,乐平镇,520403106000
贵州省,安顺市,520400000000,平坝区,520403000000,齐伯镇,520403107000
贵州省,安顺市,520400000000,平坝区,520403000000,十字回族苗族乡,520403202000
贵州省,安顺市,520400000000,平坝区,520403000000,羊昌布依族苗族乡,520403203000
贵州省,安顺市,520400000000,西秀区,520402000000,南街街道,520402001000
贵州省,安顺市,520400000000,西秀区,520402000000,东街街道,520402002000
贵州省,安顺市,520400000000,西秀区,520402000000,西街街道,520402003000
贵州省,安顺市,520400000000,西秀区,520402000000,北街街道,520402004000
贵州省,安顺市,520400000000,西秀区,520402000000,东关街道,520402005000
贵州省,安顺市,520400000000,西秀区,520402000000,华西街道,520402006000
贵州省,安顺市,520400000000,西秀区,520402000000,西航街道,520402007000
贵州省,安顺市,520400000000,西秀区,520402000000,新安街道,520402008000
贵州省,安顺市,520400000000,西秀区,520402000000,宋旗镇,520402100000
贵州省,安顺市,520400000000,西秀区,520402000000,幺铺镇,520402101000
贵州省,安顺市,520400000000,西秀区,520402000000,宁谷镇,520402102000
贵州省,安顺市,520400000000,西秀区,520402000000,龙宫镇,520402103000
贵州省,安顺市,520400000000,西秀区,520402000000,双堡镇,520402104000
贵州省,安顺市,520400000000,西秀区,520402000000,大西桥镇,520402105000
贵州省,安顺市,520400000000,西秀区,520402000000,七眼桥镇,520402106000
贵州省,安顺市,520400000000,西秀区,520402000000,蔡官镇,520402107000
贵州省,安顺市,520400000000,西秀区,520402000000,轿子山镇,520402108000
贵州省,安顺市,520400000000,西秀区,520402000000,旧州镇,520402109000
贵州省,安顺市,520400000000,西秀区,520402000000,新场布依族苗族乡,520402200000
贵州省,安顺市,520400000000,西秀区,520402000000,岩腊苗族布依族乡,520402201000
贵州省,安顺市,520400000000,西秀区,520402000000,鸡场布依族苗族乡,520402202000
贵州省,安顺市,520400000000,西秀区,520402000000,杨武布依族苗族乡,520402203000
贵州省,安顺市,520400000000,西秀区,520402000000,东屯乡,520402204000
贵州省,安顺市,520400000000,西秀区,520402000000,黄腊布依族苗族乡,520402205000
贵州省,安顺市,520400000000,西秀区,520402000000,刘官乡,520402206000
贵州省,毕节市,520500000000,赫章县,520527000000,双河街道,520527001000
贵州省,毕节市,520500000000,赫章县,520527000000,白果街道,520527002000
贵州省,毕节市,520500000000,赫章县,520527000000,汉阳街道,520527003000
贵州省,毕节市,520500000000,赫章县,520527000000,金银山街道,520527004000
贵州省,毕节市,520500000000,赫章县,520527000000,七家湾街道,520527005000
贵州省,毕节市,520500000000,赫章县,520527000000,妈姑镇,520527102000
贵州省,毕节市,520500000000,赫章县,520527000000,财神镇,520527103000
贵州省,毕节市,520500000000,赫章县,520527000000,六曲河镇,520527104000
贵州省,毕节市,520500000000,赫章县,520527000000,野马川镇,520527105000
贵州省,毕节市,520500000000,赫章县,520527000000,罗州镇,520527106000
贵州省,毕节市,520500000000,赫章县,520527000000,平山镇,520527107000
贵州省,毕节市,520500000000,赫章县,520527000000,哲庄镇,520527108000
贵州省,毕节市,520500000000,赫章县,520527000000,古基镇,520527109000
贵州省,毕节市,520500000000,赫章县,520527000000,朱明镇,520527110000
贵州省,毕节市,520500000000,赫章县,520527000000,德卓镇,520527111000
贵州省,毕节市,520500000000,赫章县,520527000000,达依乡,520527200000
贵州省,毕节市,520500000000,赫章县,520527000000,水塘堡彝族苗族乡,520527201000
贵州省,毕节市,520500000000,赫章县,520527000000,兴发苗族彝族回族乡,520527202000
贵州省,毕节市,520500000000,赫章县,520527000000,松林坡白族彝族苗族乡,520527203000
贵州省,毕节市,520500000000,赫章县,520527000000,雉街彝族苗族乡,520527204000
贵州省,毕节市,520500000000,赫章县,520527000000,珠市彝族乡,520527205000
贵州省,毕节市,520500000000,赫章县,520527000000,双坪彝族苗族乡,520527207000
贵州省,毕节市,520500000000,赫章县,520527000000,铁匠苗族乡,520527208000
贵州省,毕节市,520500000000,赫章县,520527000000,辅处彝族苗族乡,520527209000
贵州省,毕节市,520500000000,赫章县,520527000000,可乐彝族苗族乡,520527210000
贵州省,毕节市,520500000000,赫章县,520527000000,河镇彝族苗族乡,520527211000
贵州省,毕节市,520500000000,赫章县,520527000000,安乐溪乡,520527213000
贵州省,毕节市,520500000000,赫章县,520527000000,结构彝族苗族乡,520527215000
贵州省,毕节市,520500000000,赫章县,520527000000,古达苗族彝族乡,520527219000
贵州省,毕节市,520500000000,赫章县,520527000000,威奢乡,520527220000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,海边街道,520526001000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,五里岗街道,520526002000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,六桥街道,520526003000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,陕桥街道,520526004000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,开华街道,520526005000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,雄山街道,520526006000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,草海镇,520526100000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,么站镇,520526101000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,金钟镇,520526102000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,炉山镇,520526103000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,龙场镇,520526104000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,黑石头镇,520526105000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,哲觉镇,520526106000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,观风海镇,520526107000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,牛棚镇,520526108000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,迤那镇,520526109000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,中水镇,520526110000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,龙街镇,520526111000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,雪山镇,520526112000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,羊街镇,520526113000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,小海镇,520526114000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,盐仓镇,520526115000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,东风镇,520526116000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,二塘镇,520526117000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,猴场镇,520526118000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,秀水镇,520526119000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,双龙镇,520526120000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,麻乍镇,520526121000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,兔街镇,520526122000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,海拉镇,520526123000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,玉龙镇,520526124000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,哈喇河镇,520526125000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,斗古镇,520526126000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,金斗镇,520526127000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,岔河镇,520526128000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,黑土河镇,520526129000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,新发布依族乡,520526201000
贵州省,毕节市,520500000000,威宁彝族回族苗族自治县,520526000000,石门乡,520526210000
